player,nationality,position,team_player,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season,cost,team_team,comp_team,players_used_team,avg_age_team,possession_team,games_team,games_starts_team,minutes_team,minutes_90s_team,goals_team,assists_team,goals_assists_team,goals_pens_team,pens_made_team,pens_att_team,cards_yellow_team,cards_red_team,xg_team,npxg_team,xg_assist_team,npxg_xg_assist_team,progressive_carries_team,progressive_passes_team,goals_per90_team,assists_per90_team,goals_assists_per90_team,goals_pens_per90_team,goals_assists_pens_per90_team,xg_per90_team,xg_assist_per90_team,xg_xg_assist_per90_team,npxg_per90_team,npxg_xg_assist_per90_team,gk_games_team,gk_games_starts_team,gk_minutes_team,gk_goals_against_team,gk_goals_against_per90_team,gk_shots_on_target_against_team,gk_saves_team,gk_save_pct_team,gk_wins_team,gk_ties_team,gk_losses_team,gk_clean_sheets_team,gk_clean_sheets_pct_team,gk_pens_att_team,gk_pens_allowed_team,gk_pens_saved_team,gk_pens_missed_team,gk_pens_save_pct_team,gk_free_kick_goals_against_team,gk_corner_kick_goals_against_team,gk_own_goals_against_team,gk_psxg_team,gk_psnpxg_per_shot_on_target_against_team,gk_psxg_net_team,gk_psxg_net_per90_team,gk_passes_completed_launched_team,gk_passes_launched_team,gk_passes_pct_launched_team,gk_passes_team,gk_passes_throws_team,gk_pct_passes_launched_team,gk_passes_length_avg_team,gk_goal_kicks_team,gk_pct_goal_kicks_launched_team,gk_goal_kick_length_avg_team,gk_crosses_team,gk_crosses_stopped_team,gk_crosses_stopped_pct_team,gk_def_actions_outside_pen_area_team,gk_def_actions_outside_pen_area_per90_team,gk_avg_distance_def_actions_team,shots_team,shots_on_target_team,shots_on_target_pct_team,shots_per90_team,goals_per_shot_team,goals_per_shot_on_target_team,average_shot_distance_team,shots_free_kicks_team,npxg_per_shot_team,xg_net_team,npxg_net_team,passes_completed_team,passes_team,passes_pct_team,passes_total_distance_team,passes_progressive_distance_team,passes_completed_short_team,passes_short_team,passes_pct_short_team,passes_completed_medium_team,passes_medium_team,passes_pct_medium_team,passes_completed_long_team,passes_long_team,passes_pct_long_team,pass_xa_team,xg_assist_net_team,assisted_shots_team,passes_into_final_third_team,passes_into_penalty_area_team,crosses_into_penalty_area_team,passes_live_team,passes_dead_team,passes_free_kicks_team,through_balls_team,passes_switches_team,crosses_team,throw_ins_team,corner_kicks_team,corner_kicks_in_team,corner_kicks_out_team,corner_kicks_straight_team,passes_offsides_team,passes_blocked_team,sca_team,sca_per90_team,sca_passes_live_team,sca_passes_dead_team,sca_take_ons_team,sca_shots_team,sca_fouled_team,sca_defense_team,gca_team,gca_per90_team,gca_passes_live_team,gca_passes_dead_team,gca_take_ons_team,gca_shots_team,gca_fouled_team,gca_defense_team,tackles_team,tackles_won_team,tackles_def_3rd_team,tackles_mid_3rd_team,tackles_att_3rd_team,challenge_tackles_team,challenges_team,challenge_tackles_pct_team,challenges_lost_team,blocks_team,blocked_shots_team,blocked_passes_team,interceptions_team,tackles_interceptions_team,clearances_team,errors_team,touches_team,touches_def_pen_area_team,touches_def_3rd_team,touches_mid_3rd_team,touches_att_3rd_team,touches_att_pen_area_team,touches_live_ball_team,take_ons_team,take_ons_won_team,take_ons_won_pct_team,take_ons_tackled_team,take_ons_tackled_pct_team,carries_team,carries_distance_team,carries_progressive_distance_team,carries_into_final_third_team,carries_into_penalty_area_team,miscontrols_team,dispossessed_team,passes_received_team,progressive_passes_received_team,cards_yellow_red_team,fouls_team,fouled_team,offsides_team,pens_won_team,pens_conceded_team,own_goals_team,ball_recoveries_team,aerials_won_team,aerials_lost_team,aerials_won_pct_team,predicted_tacklepct,predicted_aerialpct
antonee robinson,us USA,DF,fulham,eng Premier League,24,1997,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.1,0.1,1.3,1.4,112,129,153,0,0.03,0.03,0,0.03,0,0.04,0.04,0,0.04,3,0,0,0.09,0,0,0,25.7,0,0.03,-0.1,-0.1,1404,1910,73.5,24327,9684,625,725,86.2,612,792,77.3,137,294,46.6,1.8,-0.3,21,104,42,25,1582,327,18,0,5,134,309,0,0,0,0,1,51,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,62,38,43,15,4,44,65,67.7,21,49,13,36,53,115,83,3,2260,125,778,937,580,29,2260,74,39,52.7,26,35.1,1173,7817,4248,86,10,40,20,1263,0,33,23,3,0,1,0,235,40,30,57.1,6,1,nott'ham forest,eng Premier League,33,26.5,37.6,38,418,3420,38,36,22,58,33,3,6,84,0,39.3,34.6,26.3,61,435,859,0.95,0.58,1.53,0.87,1.45,1.03,0.69,1.73,0.91,1.6,38,38,3420,68,1.79,182,112,65.9,9,11,18,8,21.1,9,6,2,1,25,2,9,0,60.1,0.3,-7.9,-0.21,237,712,33.3,957,185,51,43.2,338,66.3,47.5,621,35,5.6,38,1,17,362,111,30.7,9.53,0.09,0.3,17.2,9,0.1,-3.3,-1.6,9543,13606,70.1,177315,72656,4046,4952,81.7,4071,5126,79.4,1187,2708,43.8,20.5,-4.3,246,660,172,50,11801,1738,446,31,66,530,720,128,65,53,1,67,313,593,15.61,416,59,31,38,36,13,54,1.42,31,5,4,11,3,0,659,387,380,201,78,296,584,50.7,288,500,156,344,349,1008,944,7,17912,2715,7420,6953,3755,611,17906,569,254,44.6,235,41.3,8674,46411,24008,308,111,537,275,9452,847,0,445,390,67,3,9,0,1902,560,600,48.3,67.911026,51.093822
antonee robinson,us USA,DF,fulham,eng Premier League,24,1997,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.1,0.1,1.3,1.4,112,129,153,0,0.03,0.03,0,0.03,0,0.04,0.04,0,0.04,3,0,0,0.09,0,0,0,25.7,0,0.03,-0.1,-0.1,1404,1910,73.5,24327,9684,625,725,86.2,612,792,77.3,137,294,46.6,1.8,-0.3,21,104,42,25,1582,327,18,0,5,134,309,0,0,0,0,1,51,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,62,38,43,15,4,44,65,67.7,21,49,13,36,53,115,83,3,2260,125,778,937,580,29,2260,74,39,52.7,26,35.1,1173,7817,4248,86,10,40,20,1263,0,33,23,3,0,1,0,235,40,30,57.1,6,1,southampton,eng Premier League,36,24.7,44.5,38,418,3420,38,36,25,61,34,2,4,73,0,37.7,34.5,28.2,62.7,588,1125,0.95,0.66,1.61,0.89,1.55,0.99,0.74,1.73,0.91,1.65,38,38,3420,73,1.92,150,81,52.7,6,7,25,4,10.5,3,2,1,0,33.3,1,8,5,46.3,0.29,-21.7,-0.57,234,742,31.5,1115,173,50.5,38.1,303,59.1,44.9,548,42,7.7,55,1.45,15.1,413,132,32,10.87,0.08,0.26,18.1,17,0.09,-1.7,-0.5,12319,16391,75.2,211636,79814,5972,6925,86.2,4830,5823,82.9,1170,2625,44.6,26,-3.2,302,938,239,71,14585,1749,426,38,87,613,752,157,63,65,2,57,375,718,18.89,493,77,46,51,38,13,61,1.61,35,5,7,5,6,3,713,426,377,279,57,297,611,48.6,314,542,165,377,428,1141,852,11,21095,2639,7452,8998,4880,712,21091,759,361,47.6,318,41.9,11324,61010,29821,453,131,567,400,12216,1112,0,430,378,57,3,3,5,2130,551,611,47.4,64.84869,52.445614
antonee robinson,us USA,DF,fulham,eng Premier League,24,1997,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.1,0.1,1.3,1.4,112,129,153,0,0.03,0.03,0,0.03,0,0.04,0.04,0,0.04,3,0,0,0.09,0,0,0,25.7,0,0.03,-0.1,-0.1,1404,1910,73.5,24327,9684,625,725,86.2,612,792,77.3,137,294,46.6,1.8,-0.3,21,104,42,25,1582,327,18,0,5,134,309,0,0,0,0,1,51,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,62,38,43,15,4,44,65,67.7,21,49,13,36,53,115,83,3,2260,125,778,937,580,29,2260,74,39,52.7,26,35.1,1173,7817,4248,86,10,40,20,1263,0,33,23,3,0,1,0,235,40,30,57.1,6,1,tottenham,eng Premier League,29,27.6,50,38,418,3420,38,68,46,114,63,5,6,77,3,57.1,52.4,43.1,95.5,692,1449,1.79,1.21,3,1.66,2.87,1.5,1.13,2.64,1.38,2.51,38,38,3420,63,1.66,172,109,65.1,18,6,14,10,26.3,4,3,1,0,25,1,7,1,55.1,0.3,-6.9,-0.18,113,342,33,804,180,31,30.2,283,32.9,29.5,515,25,4.9,45,1.18,15.2,512,186,36.3,13.47,0.12,0.34,16.7,13,0.1,10.9,10.6,15972,19672,81.2,277567,92697,7333,8180,89.6,6707,7682,87.3,1499,2669,56.2,34,2.9,386,1071,323,104,17950,1655,404,74,165,719,664,203,113,51,0,67,414,910,23.95,692,60,46,55,38,19,116,3.05,84,7,7,9,7,2,619,353,325,215,79,275,574,47.9,299,428,148,280,340,959,762,20,23836,2734,8571,10329,5135,842,23830,666,306,45.9,288,43.2,13679,71290,36842,465,189,521,356,15864,1436,1,424,353,67,5,4,1,1984,549,474,53.7,65.31254,55.24177
antonee robinson,us USA,DF,fulham,eng Premier League,24,1997,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.1,0.1,1.3,1.4,112,129,153,0,0.03,0.03,0,0.03,0,0.04,0.04,0,0.04,3,0,0,0.09,0,0,0,25.7,0,0.03,-0.1,-0.1,1404,1910,73.5,24327,9684,625,725,86.2,612,792,77.3,137,294,46.6,1.8,-0.3,21,104,42,25,1582,327,18,0,5,134,309,0,0,0,0,1,51,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,62,38,43,15,4,44,65,67.7,21,49,13,36,53,115,83,3,2260,125,778,937,580,29,2260,74,39,52.7,26,35.1,1173,7817,4248,86,10,40,20,1263,0,33,23,3,0,1,0,235,40,30,57.1,6,1,west ham,eng Premier League,25,28.2,42.1,38,418,3420,38,41,25,66,35,6,8,44,0,49.2,43.7,32.7,76.4,615,1274,1.08,0.66,1.74,0.92,1.58,1.29,0.86,2.15,1.15,2.01,38,38,3420,55,1.45,170,115,70,11,7,20,9,23.7,6,4,1,1,20,0,4,1,53.2,0.29,-0.8,-0.02,212,553,38.3,715,167,54.7,33.4,302,53.6,40.8,560,31,5.5,26,0.68,10.3,466,133,28.5,12.26,0.08,0.26,17.3,13,0.1,-8.2,-8.7,12369,16357,75.6,219013,84296,5883,6778,86.8,4784,5831,82,1383,2753,50.2,26.8,-7.7,340,990,212,80,14625,1670,347,41,162,768,722,206,129,57,1,62,390,817,21.5,586,81,40,60,35,15,67,1.76,41,6,6,8,6,0,608,336,290,226,92,270,562,48,292,415,139,276,408,1016,810,10,20410,2362,6898,8703,4993,756,20402,614,249,40.6,266,43.3,10540,57451,28247,413,166,458,357,12256,1266,0,362,316,62,6,6,1,2023,620,587,51.4,64.811066,53.901638
antonee robinson,us USA,DF,fulham,eng Premier League,24,1997,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.1,0.1,1.3,1.4,112,129,153,0,0.03,0.03,0,0.03,0,0.04,0.04,0,0.04,3,0,0,0.09,0,0,0,25.7,0,0.03,-0.1,-0.1,1404,1910,73.5,24327,9684,625,725,86.2,612,792,77.3,137,294,46.6,1.8,-0.3,21,104,42,25,1582,327,18,0,5,134,309,0,0,0,0,1,51,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,62,38,43,15,4,44,65,67.7,21,49,13,36,53,115,83,3,2260,125,778,937,580,29,2260,74,39,52.7,26,35.1,1173,7817,4248,86,10,40,20,1263,0,33,23,3,0,1,0,235,40,30,57.1,6,1,wolves,eng Premier League,32,26.7,49.9,38,418,3420,38,28,12,40,25,3,3,85,6,36.8,34.5,25.4,59.9,610,1343,0.74,0.32,1.05,0.66,0.97,0.97,0.67,1.64,0.91,1.58,38,38,3420,58,1.53,174,115,67.8,11,8,19,11,28.9,4,2,2,0,50,0,6,1,52.2,0.28,-4.8,-0.13,130,464,28,992,196,29.8,32.9,283,59.4,45.1,577,48,8.3,29,0.76,8,409,119,29.1,10.76,0.06,0.21,18,18,0.09,-8.8,-9.5,14554,18294,79.6,264071,87310,6350,7195,88.3,6306,7257,86.9,1574,2890,54.5,21,-13.4,294,1110,252,71,16575,1657,430,49,149,661,663,185,61,86,2,62,355,713,18.76,521,62,30,47,42,11,44,1.16,32,1,3,6,1,1,661,370,364,222,75,286,609,47,323,497,175,322,279,940,817,19,22539,2921,8544,9262,4960,686,22536,772,375,48.6,302,39.1,12373,67215,35065,421,142,516,327,14452,1331,1,463,389,62,1,4,1,2052,465,542,46.2,64.55279,50.595917
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,arsenal,eng Premier League,26,24.7,59.3,38,418,3420,38,84,64,148,81,3,4,51,0,71.9,69.1,53.8,122.9,824,2049,2.21,1.68,3.89,2.13,3.82,1.89,1.41,3.31,1.82,3.23,38,38,3420,43,1.13,136,94,70.6,26,6,6,14,36.8,5,3,0,2,0,0,6,1,40,0.28,-2,-0.05,109,429,25.4,924,174,36.6,33.3,185,49.2,42.8,381,22,5.8,43,1.13,16.1,589,194,32.9,15.5,0.14,0.42,16,16,0.12,12.1,11.9,18281,21969,83.2,310206,100635,8542,9478,90.1,7825,8821,88.7,1454,2548,57.1,46.8,10.2,443,1637,459,62,20293,1620,516,86,97,674,615,223,154,8,3,56,379,1045,27.5,776,78,57,73,43,18,150,3.95,121,6,5,13,3,2,568,343,238,212,118,249,509,48.9,260,362,86,276,237,805,599,23,25909,1994,6632,11452,8015,1296,25905,751,351,46.7,290,38.6,15924,84012,44202,583,281,526,378,18101,2024,0,373,435,56,3,5,1,1984,486,559,46.5,55.225044,43.802
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,aston villa,eng Premier League,26,27,49.3,38,418,3420,38,49,35,84,46,3,4,80,1,50.2,47.2,38.8,86,637,1242,1.29,0.92,2.21,1.21,2.13,1.32,1.02,2.34,1.24,2.26,38,38,3420,46,1.21,151,108,72.8,18,7,13,12,31.6,6,5,1,0,16.7,1,9,4,42.8,0.25,0.8,0.02,214,585,36.6,1247,153,37,37.6,265,46.8,38.3,528,65,12.3,76,2,14.2,427,145,34,11.24,0.11,0.32,18,18,0.11,-1.2,-1.2,13782,17396,79.2,244084,87581,6109,6945,88,5981,6936,86.2,1345,2579,52.2,31.6,-3.8,318,964,268,80,15544,1794,599,54,101,561,684,162,97,19,4,58,325,751,19.76,565,50,48,38,40,10,84,2.21,55,2,6,12,6,3,633,338,305,251,77,313,646,48.5,333,438,118,320,324,957,714,14,21501,2783,7912,9077,4706,746,21496,681,292,42.9,279,41,12294,65583,33156,434,174,565,371,13587,1227,0,417,498,58,4,6,4,1847,442,465,48.7,52.549397,42.78692
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,bournemouth,eng Premier League,31,26.3,40.4,38,418,3420,38,37,24,61,37,0,0,68,0,38.6,38.6,28.5,67.1,504,1006,0.97,0.63,1.61,0.97,1.61,1.02,0.75,1.76,1.02,1.76,38,38,3420,71,1.87,204,136,68.1,11,6,21,8,21.1,7,6,0,1,0,0,16,3,63.6,0.29,-4.4,-0.11,231,591,39.1,847,190,44,31.9,353,61.8,44.1,739,40,5.4,30,0.79,10.5,358,126,35.2,9.42,0.1,0.29,15.5,14,0.11,-1.6,-1.6,11715,15381,76.2,206704,82672,5412,6278,86.2,4751,5644,84.2,1192,2491,47.9,26.3,-4.5,261,850,237,75,13607,1736,424,48,87,509,706,144,88,25,9,38,342,616,16.21,445,45,52,43,24,7,64,1.68,44,5,4,8,2,1,618,371,316,249,53,256,606,42.2,350,499,170,329,353,971,1027,11,19950,2934,8004,7933,4256,699,19950,735,321,43.7,344,46.8,10336,55322,27419,388,144,589,367,11617,986,0,391,365,38,0,7,3,1942,521,539,49.2,51.34878,42.54394
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,brighton,eng Premier League,29,26.3,60.2,38,418,3420,38,68,46,114,62,6,6,58,0,73.3,68.9,52.2,121.2,809,1849,1.79,1.21,3,1.63,2.84,1.93,1.37,3.3,1.81,3.19,38,38,3420,53,1.39,131,82,64.1,18,8,12,12,31.6,8,6,2,0,25,0,6,6,42.7,0.27,-4.3,-0.11,94,279,33.7,1067,151,21.4,28.9,247,20.6,23.2,355,27,7.6,32,0.84,12.3,607,219,36.1,15.97,0.1,0.28,16.8,12,0.12,-5.3,-6.9,19210,22888,83.9,319736,106474,9346,10305,90.7,7892,8919,88.5,1463,2462,59.4,44.7,-6.2,480,1459,391,78,21109,1709,445,81,130,694,693,233,102,88,2,70,383,1075,28.29,819,73,81,63,27,12,115,3.03,83,3,13,9,6,1,616,340,270,242,104,266,561,47.4,295,392,104,288,303,919,432,15,26728,2471,7844,12213,6873,1102,26722,726,345,47.5,279,38.4,16331,83718,43965,547,250,558,324,18991,1828,0,427,407,70,4,8,6,2013,444,387,53.4,52.00478,41.713802
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,chelsea,eng Premier League,32,26.3,58.7,38,418,3420,38,37,27,64,34,3,3,81,3,49.5,47.2,38.6,85.8,829,1737,0.97,0.71,1.68,0.89,1.61,1.3,1.02,2.32,1.24,2.26,38,38,3420,47,1.24,159,115,71.1,11,11,16,10,26.3,1,1,0,0,0,1,8,3,47,0.3,3,0.08,95,290,32.8,1087,198,18.2,26.3,248,37.1,31.9,460,24,5.2,63,1.66,16.9,481,151,31.4,12.66,0.07,0.23,16.8,10,0.1,-12.5,-13.2,19147,22836,83.8,316440,104718,9510,10494,90.6,7700,8709,88.4,1461,2499,58.5,35.3,-11.6,376,1426,370,68,20995,1767,503,58,129,693,722,209,108,70,2,74,371,859,22.61,667,66,42,42,31,11,68,1.79,57,3,2,2,4,0,740,445,363,267,110,333,656,50.8,323,466,108,358,341,1081,661,21,27166,2564,8461,12057,6850,958,27163,838,380,45.3,352,42,16538,83509,43596,622,216,568,381,19065,1729,2,397,462,74,3,1,3,2024,493,453,52.1,58.148647,43.172634
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,crystal palace,eng Premier League,26,26.7,46.3,38,418,3420,38,38,29,67,37,1,3,82,3,39.3,36.8,29,65.8,556,1243,1,0.76,1.76,0.97,1.74,1.03,0.76,1.8,0.97,1.73,38,38,3420,49,1.29,160,114,71.9,11,12,15,9,23.7,4,4,0,0,0,0,8,3,44.7,0.26,-1.3,-0.03,153,446,34.3,930,189,33.7,32.3,273,48.7,37.6,539,29,5.4,40,1.05,13.1,423,133,31.4,11.13,0.09,0.28,17.6,23,0.09,-1.3,0.2,13395,17308,77.4,238779,88389,6005,6901,87,5794,6772,85.6,1309,2751,47.6,23.8,0,316,1013,239,51,15416,1834,525,41,118,591,763,186,84,60,5,58,350,746,19.63,497,67,56,49,59,18,67,1.76,43,6,6,6,4,2,690,421,354,246,90,281,532,52.8,251,463,119,344,359,1049,807,7,21713,2580,7668,9275,4991,766,21710,784,367,46.8,314,40.1,11687,60301,30015,393,206,643,457,13304,1238,2,446,479,58,2,4,3,2093,496,578,46.2,59.167286,47.1956
mads roerslev,dk DEN,DF,brentford,eng Premier League,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0,0,0,0,0,0.03,0.1,0.12,0.03,0.12,3,0,0,0.24,0,0,0,14.8,0,0.11,-0.3,-0.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0.8,-1.2,8,15,7,5,282,21,1,2,0,20,20,0,0,0,0,0,21,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,19,3,0,16,33,48.5,17,14,5,9,9,31,38,0,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278,7,2,14,9,210,0,4,3,0,0,0,0,48,8,12,40,6,3,everton,eng Premier League,28,26.6,42.8,38,418,3420,38,32,24,56,29,3,3,81,2,45.2,42.8,32.4,75.1,500,1052,0.84,0.63,1.47,0.76,1.39,1.19,0.85,2.04,1.13,1.98,38,38,3420,57,1.5,185,127,71.9,8,12,18,9,23.7,6,5,1,0,16.7,2,4,0,60.4,0.3,3.4,0.09,274,814,33.7,1012,156,57.7,34.9,325,70.8,52.4,589,23,3.9,52,1.37,5,426,143,33.6,11.21,0.07,0.2,16.8,12,0.1,-13.2,-13.8,11790,15783,74.7,214056,82478,5336,6174,86.4,4771,5750,83,1366,2947,46.4,26.9,-8.4,308,964,224,67,13984,1735,434,39,93,704,707,174,138,28,0,64,311,735,19.34,495,84,37,54,45,20,59,1.55,41,5,5,2,4,2,708,424,362,257,89,309,611,50.6,302,510,180,330,390,1098,874,17,20233,2527,7219,8417,4830,742,20229,669,305,45.6,296,44.2,10479,56737,27858,391,137,605,300,11708,1042,1,396,382,64,3,6,0,2049,582,613,48.7,55.80672,40.69762
